probe,logFC,delta_beta,AveExpr,t,P.Value,adj.P.Val,B,bacon.p,bacon.es,bacon.se,bacon.adj.P,CpG_chrm,CpG_beg,CpG_end,genesUniq,transcriptTypes,distTSS,island,feature,BIOS_eQTM_genes,BIOS_eQTM_minFDR
cg04062087,-0.193196516803723,-0.0207155756761351,-1.51109862841627,-2.55146319438873,0.013023558379272,0.988430281936783,-2.88683862588483,0.0110090960167179,-0.193447492948523,0.0760882373562108,0.878711325865059,chr19,58155464,58155466,ENSG00000286632;ZNF329,lncRNA;nonsense_mediated_decay;protein_coding,-354,Island,Promoter,ZNF256;ZNF274;ZNF329;ZNF418;ZNF544;ZNF606-AS1;ZSCAN18,0
cg20656868,-0.347338693685323,-0.0180182601670553,-2.87255832617521,-2.55009498590628,0.0130701251351053,0.988430281936783,-2.88946224502093,0.011052062492175,-0.34779015367668,0.136868764983524,0.878711325865059,chr19,3177311,3177313,S1PR4,processed_transcript;protein_coding,-1457,N_Shore,Promoter,S1PR4,0
cg15746696,-0.392407788547067,-0.00665320810457755,-3.66494333491621,-2.5495273497307,0.0130894886934956,0.988430281936783,-2.89055039431104,0.0110699319115306,-0.392917941498078,0.154662662682028,0.879005363085565,chr19,57889125,57889127,ENSG00000269476;ZNF814,nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;processed_transcript;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding,-51,S_Shore,Promoter,ZNF154;ZNF256;ZNF417;ZNF418;ZNF551;ZNF587B;ZNF606;ZNF606-AS1;ZNF671;ZNF814;ZSCAN18,0
cg12672189,-0.46704109179789,-0.0688936172039945,0.477829852022189,-2.54384458154929,0.0132847774058496,0.988430281936783,-2.9014336229819,0.0112502474332436,-0.46764962878278,0.184489671650243,0.882155432127095,chr6,32460090,32460092,HLA-DRB9,unprocessed_pseudogene,13410,OpenSea,Gene body,HLA-DRB5,0.006019144
cg02593403,-0.189666434044819,-0.001672193104018,0.601479588856395,-2.54033247080755,0.0134067842748754,0.988430281936783,-2.90815016869582,0.0113629872023634,-0.189913903942766,0.0750252512983251,0.884204039813547,chr10,100519160,100519162,ENSG00000255339;SEC31B,nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;protein_coding,675,N_Shore,Promoter,SEC31B,0
cg21856784,0.106717677390493,0.0155184005941348,0.817228087555288,2.54678056587681,0.013183555659128,0.988430281936783,-2.89581323204444,0.0113688235546817,0.106578788567616,0.0421068134966436,0.884320253462714,chr6,30163436,30163438,TRIM15,protein_coding;protein_coding,-109,OpenSea,Promoter,HLA-A;HLA-K;HLA-L;HLA-U;HLA-W;POLR1HASP,0
cg24378136,0.0861479001582077,0.0212718176165623,-1.17163366975623,2.54310305972213,0.0133104531687222,0.988430281936783,-2.90285231702773,0.0114880007148225,0.086035619953617,0.0340398999438356,0.884338596417987,chr6,30074426,30074428,RNF39,protein_coding;protein_coding,1343,N_Shore,Promoter,PPP1R11;TRIM26,0.004186814
cg00291478,-0.138553197796118,-0.00359290383555266,0.768428288244056,-2.53638570513563,0.0135450981319612,0.988430281936783,-2.9156891884483,0.0114908754111561,-0.138734258296598,0.0548919673115309,0.884338596417987,chr10,119541528,119541530,RGS10,protein_coding,1191,N_Shore,Promoter,RGS10,9.19e-06
cg11161150,0.131325502913144,0.00186379406481074,2.14179172999613,2.54276660509923,0.0133221179540847,0.988430281936783,-2.90349592077181,0.0114989593860563,0.131154318178805,0.0518979391786322,0.884338596417987,chr5,98784187,98784189,RGMB,processed_transcript;protein_coding;protein_coding,4343,OpenSea,Gene body,RGMB,0.000311
cg12296269,-0.194273737596267,-0.013452593829513,1.96939713839637,-2.53110774179807,0.0137320780271854,0.988430281936783,-2.92575652898792,0.0116638945900719,-0.194528142760569,0.0771278104594794,0.885193737344042,chr1,16764525,16764527,CROCC;MST1L,processed_transcript;processed_transcript;processed_transcript;transcribed_unprocessed_pseudogene,-45,OpenSea,Promoter,CROCC;CROCCP2;MST1L;MST1P2;NBPF1,0
cg02119840,0.238349742702484,0.00697495736933917,-4.04253638931578,2.53658058017225,0.0135382386243855,0.988430281936783,-2.91531716036612,0.0117021046347113,0.238038292595862,0.0944220800593372,0.885740175458426,chr7,150323810,150323812,ACTR3C;LRRC61;ZBED10P,protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;processed_transcript;processed_transcript,-85,S_Shore,Promoter,LRRC61;ZBED10P,0
cg20299697,0.222300629881897,0.035740338383158,0.525693737485731,2.53442344530667,0.0136143439145009,0.988430281936783,-2.91943399880806,0.0117736886486045,0.222009903813336,0.0881391899931032,0.886800316812932,chr3,138350580,138350582,MRAS,protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding,1319,S_Shore,Promoter,MRAS,0
cg11642106,-0.210902630937157,-0.00108136089689514,-2.61247202832197,-2.51930139715152,0.014158800121463,0.988430281936783,-2.94821609970691,0.0120593152773271,-0.211180106237135,0.0841219650657788,0.888327427383692,chr3,27731313,27731315,,,,S_Shore,Intergenic,EOMES,0
cg07953935,0.13831517500666,0.0154274013076932,2.21004954016157,2.523637201405,0.0140007182449192,0.988430281936783,-2.93997764414026,0.0121374854634204,0.138133512471993,0.0550744855351937,0.888675676441845,chr19,3482934,3482936,SMIM44,protein_coding,507,Island,Promoter,SMIM24,0.014603616
cg05667097,0.118955450142126,0.0234501880483664,-0.115893576271544,2.52262053723453,0.0140376418219966,0.988430281936783,-2.94191041527958,0.0121722838015048,0.11879915161794,0.047384898736458,0.888876732135485,chr6,31723703,31723705,MPIG6B,nonsense_mediated_decay;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;retained_intron;retained_intron;retained_intron,320,Island,Promoter,MPIG6B,0
cg06760830,0.182112660265173,0.0258469838185664,-2.22050795335227,2.52203721803937,0.0140588666733561,0.988430281936783,-2.94301907917913,0.0121922895155893,0.181873322568632,0.0725598182935557,0.888876732135485,chr1,46613999,46614001,MKNK1;MOB3C,protein_coding;protein_coding;protein_coding;protein_coding,1134,S_Shore,Promoter,FAAHP1,0
cg06659419,-0.223825254567728,-0.00596098155439088,-4.46148056323049,-2.51537934974804,0.0143031818795051,0.988430281936783,-2.95565868601126,0.01219327802431,-0.224120190750828,0.0894155670552541,0.888876732135485,chr12,43758768,43758770,IRAK4;PUS7L,nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;processed_transcript;protein_coding;protein_coding;protein_coding;protein_coding;retained_intron;non_stop_decay;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding,-1,Island,Promoter,IRAK4,0.001842959
cg04934382,-0.155444794532811,-0.00307659120081338,-0.482668669611573,-2.50862948307554,0.0145547758895802,0.988430281936783,-2.96844583882415,0.0124269184591382,-0.155650176410825,0.0622654599122908,0.890351027346115,chr17,79792535,79792537,CBX8,protein_coding,4542,Island,Gene body,CBX8,0.000729
cg20927242,0.204485595033226,0.00277022049998069,-5.73006664245405,2.51396666075247,0.0143555114320239,0.988430281936783,-2.95833718710528,0.0124720854004375,0.204215991446702,0.0817355039852773,0.890849254548596,chr6,29724233,29724235,ENSG00000225864;HLA-F,unprocessed_pseudogene;processed_transcript;processed_transcript;processed_transcript;processed_transcript;processed_transcript;processed_transcript;processed_transcript;processed_transcript;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding,77,Island,Promoter,HLA-F;HLA-U,0
cg24188163,0.227252879365452,0.0310469162146362,1.85376933615619,2.50974115075445,0.0145130671491057,0.988430281936783,-2.9663417412624,0.0126208343275819,0.226952753847456,0.0909888135708542,0.891876750907473,chr8,39924498,39924500,ENSG00000253939;IDO1,lncRNA;nonsense_mediated_decay;protein_coding;protein_coding;retained_intron,-221,OpenSea,Promoter,IDO1,2.72e-05
cg23346773,-0.10043157555233,-0.00560689868061932,-3.37586680534765,-2.50245150364308,0.014788543018905,0.988430281936783,-2.98012562539752,0.0126442298458614,-0.100564598652702,0.0403285070899736,0.891876750907473,chr17,42181530,42181532,KCNH4,protein_coding;protein_coding,-388,S_Shore,Promoter,CNP,0.014178732
cg23483840,0.406845726395105,0.0127002983922628,-4.18898745393284,2.50657319847877,0.0146322106851536,0.988430281936783,-2.97233589537795,0.0127333824227477,0.406307739339391,0.163101105972729,0.892257635039544,chr6,30007066,30007068,ENSG00000237669;HLA-J;ZNRD1ASP,unprocessed_pseudogene;processed_transcript;processed_transcript;processed_transcript;transcribed_unprocessed_pseudogene;processed_transcript;processed_transcript;processed_transcript;processed_transcript;processed_transcript,50,Island,Promoter,HLA-A;HLA-J;HLA-U,0
cg18999641,-0.147972774724646,-0.0156632709377011,2.4782101722141,-2.49870722156924,0.0149318633624206,0.988430281936783,-2.98719321770226,0.0127775667501199,-0.148169060535005,0.059507812346712,0.892257635039544,chr8,12019136,12019138,,,,S_Shelf,Intergenic,FAM86B1,0
cg16700924,0.503226030987402,0.0174909963012788,-4.62310157903507,2.50502271803747,0.0146908434463946,0.988430281936783,-2.97526739822208,0.0127887895406682,0.502560184843272,0.201864043682609,0.892257635039544,chr1,147080552,147080554,,,,N_Shore,Intergenic,PRKAB2,0.005988732
cg05701418,0.21875578811545,0.0300252420940756,0.198984491986247,2.50320577835223,0.0147598219988614,0.988430281936783,-2.97870085933125,0.0128539901206931,0.218466130160623,0.0878153708054141,0.892257635039544,chr6,30163583,30163585,TRIM15,protein_coding;protein_coding,38,OpenSea,Promoter,HCG18;HLA-A;HLA-K;HLA-L;HLA-U;HLA-W,0
cg08158952,-0.151141595568332,-0.00172667675272617,-3.05722780660256,-2.49411960807027,0.0151091690040039,0.988430281936783,-2.99584115475947,0.0129426305950143,-0.151342453592218,0.0608939666695374,0.892736980983895,chr19,56671647,56671649,ENSG00000286125;ZIM2-AS1;ZNF835,lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;protein_coding;protein_coding,110,Island,Promoter,ZFP28;ZNF667-AS1;ZNF835,0
cg24850474,-0.087777333241608,-0.0107816315906419,0.799658589996262,-2.49344405396981,0.0151354378894972,0.988430281936783,-2.99711354552778,0.0129670959300171,-0.0878940156041022,0.03537449863932,0.892736980983895,chr19,19661876,19661878,ATP13A1,processed_transcript;protein_coding;protein_coding;protein_coding,240,N_Shore,Promoter,ATP13A1,0.002769553
cg10227880,-0.10205672485676,-0.0133313140871447,1.8404211492821,-2.48857726603001,0.015325901180172,0.988430281936783,-3.00627189928034,0.0131445598997935,-0.102192654118253,0.0412095656356266,0.892736980983895,chr1,23875280,23875282,CNR2,protein_coding,38082,OpenSea,Gene body,CNR2,8.42e-05
cg15815375,-0.0819870878473811,-0.0122353737577675,1.64389016591211,-2.48535865029855,0.0154530451487369,0.988430281936783,-3.01232086120508,0.0132631010654707,-0.082096427792555,0.0331485038449398,0.892736980983895,chr20,17613884,17613886,RRBP1,protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;retained_intron,5933,N_Shore,Gene body,BFSP1,0.010240084
cg17188367,-0.149196923541116,-0.00423948314955674,-3.53454032052477,-2.48008448348707,0.015663442088116,0.988430281936783,-3.02221943068093,0.0134593918126156,-0.149396319270507,0.060450644015454,0.894196824449693,chr6,32177387,32177389,AGPAT1;RNF5,processed_transcript;processed_transcript;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;processed_transcript;protein_coding,-45,OpenSea,Promoter,RNF5,0.03325643
cg00929860,-0.199010427477344,-0.00242596902124548,3.35599455451485,-2.4793686572779,0.0156921955467114,0.988430281936783,-3.02356159901457,0.0134862298966371,-0.19927647375407,0.0806570372152048,0.89436858851047,chr10,72086689,72086691,SPOCK2,processed_transcript;protein_coding;protein_coding;protein_coding,1832,N_Shore,Gene body,SPOCK2,0.004424157
cg06911354,0.262360972963364,0.0165136876500144,-3.4488831090102,2.48304717009521,0.0155449396143796,0.988430281936783,-3.01666112238678,0.0135973532666457,0.262010756367284,0.106174885703867,0.894429682847124,chr7,27157835,27157837,ENSG00000270182;HOXA7,lncRNA;protein_coding;protein_coding,101,N_Shore,Promoter,HOXA1,0.024918582
cg00498211,-0.306484314518862,-0.0265787914469901,-1.81539452327287,-2.47469543905712,0.0158810799179831,0.988430281936783,-3.03231622549586,0.0136626052872533,-0.306894810542446,0.124449751593231,0.894429682847124,chr2,64990433,64990435,LINC02245;SLC1A4,lncRNA;lncRNA;processed_transcript;processed_transcript;protein_coding;protein_coding,1035,S_Shore,Promoter,SLC1A4,0
cg06789550,-0.195045760242399,-0.00204165250835648,-4.53544451119636,-2.47468836266406,0.0158813674785505,0.988430281936783,-3.03232947211171,0.0136628739003388,-0.195306999510288,0.0791997001855549,0.894429682847124,chr10,93703157,93703159,FRA10AC1,protein_coding,-565,S_Shore,Promoter,FRA10AC1;SLC35G1,0.010991915
cg11384744,0.124725700456157,0.0244706998188979,-1.053596294476,2.47677219383672,0.0157968896902113,0.988430281936783,-3.02842734527874,0.0138363734592486,0.124558786616397,0.0506031354802196,0.895870827476901,chr7,16754997,16754999,TSPAN13,protein_coding,1243,S_Shore,Promoter,TSPAN13,0.024596335
cg27367170,0.166408815676367,0.0263271875791637,-1.73400919143859,2.47649721616435,0.0158080139961728,0.988430281936783,-3.02894241173017,0.0138469319661027,0.166186094790523,0.0675221130665605,0.895886109334365,chr10,5446664,5446666,NET1,processed_transcript;protein_coding;protein_coding;protein_coding,54,Island,Promoter,NET1,0
cg02323356,-0.152862174096432,-0.00472069614644732,-1.09878390210374,-2.46704393496995,0.0161947591009742,0.988430281936783,-3.04662169216806,0.0139557876761916,-0.153067548165543,0.0622630924930496,0.896119789430475,chr2,219448430,219448432,SPEG,nonsense_mediated_decay;processed_transcript;processed_transcript;processed_transcript;protein_coding;protein_coding;protein_coding;retained_intron,2804,Island,Gene body,SPEG,0
cg22627753,-0.374815258223343,-0.0395156040602577,1.3257707560506,-2.46600794136532,0.0162376556960269,0.988430281936783,-3.04855588535805,0.0139959077063284,-0.375319043244839,0.152732102577051,0.8962206952538,chr1,1053242,1053244,AGRN,protein_coding;protein_coding;protein_coding;protein_coding;retained_intron,1257,N_Shore,Promoter,AGRN;ISG15,0.017486734
cg14149701,-0.106603670721083,-0.00435831357952965,2.46944344542928,-2.46492261621591,0.0162827044038282,0.988430281936783,-3.05058148137801,0.0140380473176207,-0.10674701861916,0.0434586677631601,0.896359005428771,chr11,624994,624996,CDHR5,nonsense_mediated_decay;processed_transcript;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;retained_intron,-39,Island,Promoter,PHRF1,0.029000791
cg15148683,-0.185606659221036,-0.0248766826588755,-1.7109924831432,-2.45967378641607,0.0165021567083769,0.988430281936783,-3.06036753388446,0.0142434264126665,-0.185856773508383,0.0758269487204105,0.897114670743401,chr19,36245969,36245971,ZNF565,protein_coding,288,Island,Promoter,LINC00665;ZFP14;ZFP82,0
cg04442638,-0.367870695472928,-0.0178166446974292,-3.04747561403644,-2.45898305158861,0.0165312330910816,0.988430281936783,-3.06165411066628,0.0142706502976265,-0.368366558945675,0.150330532970068,0.897114670743401,chr17,75877741,75877743,ENSG00000267801;TRIM47,lncRNA;nonsense_mediated_decay;protein_coding;protein_coding;retained_intron;retained_intron,455,Island,Promoter,TRIM47,0
cg26458072,-0.199109628357814,-0.0106214609356825,-0.407783375083027,-2.45893587545707,0.0165332206409865,0.988430281936783,-3.06174197130566,0.014272511320846,-0.199378019091856,0.0813678044672037,0.897114670743401,chr10,100519936,100519938,ENSG00000255339;SEC31B,nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;protein_coding,-72,Island,Promoter,NDUFB8;SEC31B,0
cg27160007,-0.157482916591194,-0.00876359070961719,1.30822820027913,-2.45476940103008,0.0167096046003693,0.988430281936783,-3.06949625583926,0.0144377188983374,-0.157695556710802,0.0644659352188008,0.898707766355532,chr19,40719468,40719470,COQ8B;ITPKC,protein_coding;retained_intron;nonsense_mediated_decay;protein_coding;protein_coding;protein_coding,-1261,S_Shelf,Promoter,LTBP4,0.047402495
cg24143305,-0.447053859534255,-0.0605419618957644,1.54642626757524,-2.45420562931577,0.016733600684584,0.988430281936783,-3.0705446877382,0.0144602024219456,-0.447657629298257,0.183044397101562,0.898707766355532,chr6,32637087,32637089,HLA-DQA1,nonsense_mediated_decay;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;retained_intron,-313,OpenSea,Promoter,HLA-DRB5,0.000558
cg00825597,0.108929412034642,0.0119415913908113,2.53671472475372,2.45977066114938,0.0164980824551144,0.988430281936783,-3.06018706983004,0.0145027208963914,0.108782629966709,0.044499802295484,0.898707766355532,chr10,87356614,87356616,LINC00863;NUTM2D,lncRNA;lncRNA;lncRNA;protein_coding;protein_coding,-1105,S_Shore,Promoter,NUTM2A;NUTM2A-AS1;NUTM2D,0
cg16611967,-0.985003730375408,-0.0272378582323057,-4.37401726490767,-2.45252770585027,0.0168052020930069,0.988430281936783,-3.07366393386778,0.0145273017298221,-0.986334939888949,0.403581724939186,0.898707766355532,chr16,90077597,90077599,PRDM7,processed_transcript;protein_coding,-266,Island,Promoter,FAM157C,0
cg02495395,-0.0844305840333153,-0.00450826982396249,-2.16052725561585,-2.45018623004974,0.016905578650559,0.988430281936783,-3.07801385135149,0.0146213949690763,-0.0845447990370437,0.0346264714530443,0.899475624706903,chr3,50345936,50345938,ZMYND10,nonsense_mediated_decay;nonsense_mediated_decay;processed_transcript;protein_coding;protein_coding;protein_coding,-204,S_Shore,Promoter,CACNA2D2,0.000565
cg12480903,-0.156903723117852,-0.00170200923468206,-2.01071973932864,-2.44844055944361,0.0169807634271245,0.988430281936783,-3.08125472670037,0.0146918946968469,-0.157116128806306,0.064394862913121,0.899984881861129,chr1,167454727,167454729,CD247;ENSG00000287218,nonsense_mediated_decay;nonsense_mediated_decay;processed_transcript;processed_transcript;processed_transcript;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;retained_intron;retained_intron;retained_intron;retained_intron;retained_intron;retained_intron;lncRNA,-467,N_Shore,Promoter,CD247,0
cg07786220,-0.129312645768375,-0.0134617863717318,-0.698511325732346,-2.44059379761298,0.017322436121768,0.988430281936783,-3.09579944444169,0.0150125033543718,-0.129488263334495,0.0532418372488621,0.901979874016604,chr17,80709281,80709283,RPTOR,nonsense_mediated_decay;processed_transcript;processed_transcript;protein_coding;protein_coding;protein_coding;protein_coding;retained_intron,349,OpenSea,Promoter,RPTOR,0
cg16361343,-0.106595089059155,-0.00577117635785385,3.18978957191747,-2.4334966954321,0.0176367622701685,0.988430281936783,-3.10892218957008,0.0153077733668602,-0.106740276448318,0.0440163448066155,0.902777318173476,chr6,31895694,31895696,EHMT2,processed_transcript;protein_coding;protein_coding;protein_coding;protein_coding;retained_intron,810,N_Shore,Promoter,C4B;TNXB,0.000282
cg01017773,-0.357607457625024,-0.0199032271287529,-2.97008111580827,-2.43058474470984,0.0177672029080902,0.988430281936783,-3.11429755002671,0.0154303946853018,-0.358095118887866,0.147843875544662,0.90372429101384,chr19,57477128,57477130,ENSG00000268163;ENSG00000268266;ZNF772,processed_transcript;protein_coding;lncRNA;lncRNA;nonsense_mediated_decay;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding,375,OpenSea,Promoter,ZIK1;ZNF134;ZNF154;ZNF211;ZNF543;ZNF547;ZNF551;ZNF772;ZNF773,0
cg23554917,-0.0838057148433622,-0.00459152266008989,3.44782605768579,-2.42922221875331,0.0178285335002848,0.988430281936783,-3.1168109417067,0.0154880665275749,-0.083920062916243,0.0346668139216951,0.90372429101384,chr11,122659877,122659879,UBASH3B,processed_transcript;protein_coding,4153,S_Shelf,Gene body,UBASH3B,0.008966986
cg24517323,0.301797529837407,0.0662634757513227,0.232850507361195,2.43508488196093,0.0175659818432429,0.988430281936783,-3.10598826375369,0.01552058953719,0.301386735890052,0.124540072904793,0.90372429101384,chr17,7324244,7324246,NEURL4,nonsense_mediated_decay;nonsense_mediated_decay;protein_coding;protein_coding;protein_coding;protein_coding;retained_intron;retained_intron,126,Island,Promoter,ACAP1;NEURL4,0.000901
cg09093485,0.228954836522407,0.0211037183257763,2.56684331687211,2.43486029980561,0.0175759752755271,0.988430281936783,-3.10640323783614,0.0155301312456549,0.228643164202813,0.0944894481884277,0.90372429101384,chr6,30071104,30071106,RNF39,protein_coding;protein_coding,4665,Island,Gene body,POLR1H,0.000452
cg08820016,0.122710171091371,0.00892383249858697,3.19951830141917,2.43312131631177,0.0176535290264262,0.988430281936783,-3.10961541805522,0.0156041894558005,0.122543008437361,0.0506785682977036,0.90372429101384,chr7,142857071,142857073,EPHB6,nonsense_mediated_decay;processed_transcript;protein_coding;protein_coding;retained_intron,1929,S_Shore,Gene body,EPHB6,0.006965995
cg02382016,-0.2657527750953,-0.0213444516986206,-2.49301193527316,-2.425589044554,0.0179929996521389,0.988430281936783,-3.12350733422762,0.0156427767363612,-0.266115922584277,0.110095134175328,0.90372429101384,chr16,53372988,53372990,ENSG00000261804;MPHOSPH10P1,lncRNA;lncRNA;lncRNA;transcribed_unprocessed_pseudogene,95,N_Shore,Promoter,RBL2,0.01280908
cg26511972,0.28692213164954,0.0338435190169471,-2.31068326751037,2.4288643040468,0.0178446755316811,0.988430281936783,-3.1174709825031,0.0157867959570316,0.286530585230796,0.118704815029519,0.90372429101384,chr6,29828813,29828815,HCG4P8;HLA-G,unprocessed_pseudogene;nonsense_mediated_decay;protein_coding;protein_coding;protein_coding;protein_coding;retained_intron;retained_intron,-449,Island,Promoter,HLA-G;HLA-H;HLA-J;HLA-K;HLA-T;HLA-U;HLA-W,0
cg13522462,-0.254605884184717,-0.0264149318442999,-0.320569925071447,-2.42190596399048,0.0181611106396444,0.988430281936783,-3.13028744358312,0.0158009982433462,-0.254954328689184,0.105637642105291,0.90372429101384,chr19,44072720,44072722,ENSG00000267022;ZNF284,nonsense_mediated_decay;protein_coding,562,S_Shore,Promoter,ZNF404,0.010648244
cg10457005,0.0879627366666238,0.000560473466562589,-6.16333319322579,2.42622885337904,0.0179639386391733,0.988430281936783,-3.12232867421484,0.0159007844631281,0.087842568501742,0.0364312865649461,0.90372429101384,chr6,30490098,30490100,HLA-E,protein_coding;retained_intron;retained_intron,587,Island,Promoter,HLA-L,0.028524171
cg13019844,0.121473278932957,0.0212748086280147,-0.215976342674046,2.42356670125095,0.0180851344064472,0.988430281936783,-3.12723125645033,0.0160166620241937,0.121307148867044,0.050365519389382,0.90372429101384,chr6,170280808,170280810,,,,S_Shore,Intergenic,FAM120B,0.020879482
cg02452966,0.686793963275474,0.0535544715632064,-2.50791241435654,2.42249935417442,0.0181339311791149,0.988430281936783,-3.12919564625144,0.0160633293655055,0.685854271861072,0.284885495541789,0.904350871766793,chr19,38565575,38565577,RYR1,nonsense_mediated_decay;protein_coding;protein_coding;protein_coding;protein_coding,177,Island,Promoter,RYR1,0
cg10953003,-0.213075082220821,-0.0372819965771641,-0.277873102016752,-2.41497791435604,0.0184811503173937,0.988430281936783,-3.14301857031668,0.0161024380225952,-0.213367525712766,0.0886598598687175,0.904651043225333,chr1,23868978,23868980,FUCA1,protein_coding,-688,S_Shore,Promoter,FUCA1,0.023040478
cg01960300,-0.0872193468053515,-0.00588056474131637,2.00232483141851,-2.41372965169617,0.0185393471753959,0.988430281936783,-3.14530926525062,0.0161572841750757,-0.0873391164232233,0.0363104593862222,0.904916946879482,chr1,145708048,145708050,PDZK1,protein_coding;protein_coding;protein_coding,100,OpenSea,Promoter,CD160,0.031897073
